v02078453	verb.motion	carry on the feet and deposit
v02420606	verb.social	work a second job, usually after hours
a02494716	adj.all	of or located in the lower part of a town, or in the business center
n06493158	noun.communication	a listing printed in all issues of a newspaper or magazine (usually on the editorial page) that gives the name of the publication and the names of the editorial staff, etc.
n07653394	noun.food	a piece of meat that has been cut from an animal carcass
n05658226	noun.cognition	the faculty of distinguishing sweet, sour, bitter, and salty properties in the mouth
n13404248	noun.possession	a record in which commercial accounts are recorded
v01648126	verb.creation	plan, organize, and carry out (an event)
n02985606	noun.artifact	a whip with nine knotted cords
n04212282	noun.artifact	badminton equipment consisting of a ball of cork or rubber with a crown of feathers
v01617192	verb.creation	make or cause to be or to become
n07699914	noun.food	pasta in the form of long strings
v00378521	verb.change	burn superficially or lightly
n06857264	noun.communication	(music) rapid sliding up or down the musical scale
n01113867	noun.act	buying and selling; especially illicit trade
n00058743	noun.act	the act of escaping physically
v02518839	verb.social	live or behave in a specified manner
n07543288	noun.feeling	a strong positive emotion of regard and affection
v00521478	verb.change	turn or become green
n02484322	noun.animal	any of various long-tailed primates (excluding the prosimians)
v02437465	verb.social	behave carelessly or indifferently
n03206282	noun.artifact	a public dance hall for dancing to recorded popular music
r00501990	adv.all	to or toward the inside of
n12620196	noun.plant	any of many shrubs of the genus Rosa that bear roses
n09698108	noun.person	a native or inhabitant of Communist China or of Nationalist China
n03134595	noun.artifact	the output of something in a season
n13777764	noun.quantity	space for movement
s01400464	adj.all	towards the side exposed to wind
n07294550	noun.event	the consequence of some effort or action
n03948347	noun.artifact	a flat rectangular area for fencing bouts
v01845229	verb.motion	make a tour of a certain place
v01760300	verb.emotion	elicit responses, such as objections, criticism, applause, etc.
v00360678	verb.change	be born, used chiefly of lambs
n03956922	noun.artifact	buildings for carrying on industrial labor
n01902877	noun.animal	a flattened rigid plate forming part of the body covering of many animals
n02789271	noun.artifact	an obstruction (usually metal) placed at the top of a goal
n05116730	noun.attribute	a bewildering profusion
s00651039	adj.all	causing fear or anxiety by threatening great harm
v00445711	verb.change	change from a liquid to a solid when cold
n07920052	noun.food	strong black coffee brewed by forcing hot water under pressure through finely ground coffee beans
v00748084	verb.communication	saddle with something disagreeable or disadvantageous
s01501718	adj.all	smooth and flowing
n03519387	noun.artifact	tower consisting of a multistoried building of offices or apartments
n01527347	noun.animal	small brownish European songbird
n05141492	noun.attribute	something likened to the metal in brightness or preciousness or superiority etc.
n08085535	noun.group	the leadership of the Roman Catholic Church
n11624840	noun.plant	light soft moderately strong wood of spruce trees; used especially for timbers and millwork
v01512259	verb.contact	push, propel, or press with force
n09385911	noun.object	a portion of a natural object
n06326797	noun.communication	a grammatical category used in the classification of pronouns, possessive determiners, and verb forms according to whether they indicate the speaker, the addressee, or a third party
n02887970	noun.artifact	jewelry worn around the wrist for decoration
n05867413	noun.cognition	one of the portions into which something is regarded as divided and which together constitute a whole
n08709038	noun.location	region including the Caribbean Islands
n12456845	noun.plant	any of numerous perennials having tuberous roots and long narrow bladelike leaves and usually yellow lily-like flowers that bloom for only a day
n09227839	noun.object	a large smooth mass of rock detached from its place of origin
n15292336	noun.time	a period of time (4 or 2 hours) during which some of a ship's crew are on duty
s01388655	adj.all	being of the same size as an original
v02569630	verb.social	accept as a challenge
n07881800	noun.food	any liquid suitable for drinking
n07578879	noun.food	a small amount eaten or drunk
n08221897	noun.group	a gathering of spectators or listeners at a (usually public) performance
n02690373	noun.artifact	a commercial airplane that carries passengers
a00483146	adj.all	connected with or engaged in or sponsored by or used in commerce or commercial enterprises
v01756277	verb.creation	create by duplicating data
n02209624	noun.animal	robust hairy social bee of temperate regions
n11319413	noun.person	United States journalist who advocated liberal causes (1907-1989)
n13894306	noun.shape	a hollow concave shape made by removing something
n01899746	noun.animal	long coarse hair growing from the crest of the animal's neck
v02768579	verb.weather	emit steam
n09842047	noun.person	an athlete who plays basketball
n02778669	noun.artifact	round object that is hit or thrown or kicked in games
n14525108	noun.state	a cause of worry or gloom or trouble
n13878634	noun.shape	(geometry) a plane rectangle with four equal sides and four right angles; a four-sided regular polygon
n11395895	noun.person	United States film actress (1938-1981)
n00886582	noun.act	participation in sports events as an extracurricular activity
n03457902	noun.artifact	a building with glass walls and roof; for the cultivation and exhibition of plants under controlled conditions
n00123430	noun.act	the discharge of a firearm as signal or as a salute in military ceremonies
n04347119	noun.artifact	a car smaller than a compact car
n06255613	noun.communication	a medium for written communication
v02125223	verb.perception	catch the scent of; get wind of
n04612722	noun.artifact	an amount of a product
v00243124	verb.change	join or combine
n11423028	noun.phenomenon	a local region of low pressure or descending air that causes a plane to lose height suddenly
n06805297	noun.communication	disclosing information or giving evidence about another
s01289480	adj.all	(of roads) not leveled or drained; unsuitable for all year travel
s01855446	adj.all	capable of substituting in any of several positions on a team
